lead_id,date,platform,vehicle_model,test_drive,sale_completed,sale_value
TLD-19312,2026-03-29,Meta Ads,Yamaha MT-07,False,False,0
TLD-19313,2026-03-29,Meta Ads,Yamaha MT-07,False,False,0
TLD-19314,2026-03-29,Meta Ads,Yamaha MT-07,False,False,0
TLD-19315,2026-03-29,Meta Ads,Yamaha MT-07,True,False,0
TLD-19316,2026-03-29,Meta Ads,Yamaha MT-07,True,False,0
TLD-19317,2026-03-29,Meta Ads,Yamaha MT-07,False,False,0
TLD-19318,2026-03-29,Meta Ads,Yamaha NMAX 160,True,True,21000
TLD-19319,2026-03-29,Meta Ads,Yamaha NMAX 160,False,False,0
TLD-19320,2026-03-29,Meta Ads,Yamaha NMAX 160,True,False,0
TLD-19321,2026-03-29,Meta Ads,Yamaha NMAX 160,False,False,0
TLD-19322,2026-03-29,Meta Ads,Yamaha NMAX 160,True,True,21000
TLD-19323,2026-03-29,Meta Ads,Yamaha NMAX 160,True,True,21000
TLD-19324,2026-03-29,Meta Ads,Yamaha NMAX 160,False,False,0
TLD-19325,2026-03-29,Meta Ads,Yamaha NMAX 160,False,False,0
TLD-19326,2026-03-29,Meta Ads,Yamaha NMAX 160,False,False,0
TLD-19327,2026-03-29,Meta Ads,Yamaha NMAX 160,True,False,0
TLD-19328,2026-03-29,Meta Ads,Yamaha NMAX 160,False,False,0
TLD-19329,2026-03-29,Meta Ads,Yamaha NMAX 160,False,False,0
TLD-19330,2026-03-29,Meta Ads,Yamaha NMAX 160,True,True,21000
TLD-19331,2026-03-29,Meta Ads,Yamaha NMAX 160,True,False,0
TLD-19332,2026-03-29,Meta Ads,Yamaha NMAX 160,True,False,0
TLD-19333,2026-03-29,Meta Ads,Yamaha NMAX 160,False,False,0
TLD-19334,2026-03-29,Meta Ads,Yamaha NMAX 160,False,False,0
TLD-19335,2026-03-29,Meta Ads,Yamaha NMAX 160,False,False,0
TLD-19336,2026-03-29,Meta Ads,Yamaha NMAX 160,False,False,0
TLD-19337,2026-03-29,Meta Ads,Yamaha NMAX 160,False,False,0
TLD-19338,2026-03-29,Meta Ads,Yamaha NMAX 160,True,False,0
TLD-19339,2026-03-29,Meta Ads,Yamaha NMAX 160,False,False,0
TLD-19340,2026-03-29,Meta Ads,Yamaha NMAX 160,False,False,0
TLD-19341,2026-03-29,Meta Ads,Yamaha NMAX 160,False,False,0
TLD-19342,2026-03-29,Meta Ads,Yamaha NMAX 160,True,True,21000
TLD-19343,2026-03-29,Meta Ads,Yamaha NMAX 160,False,False,0
TLD-19344,2026-03-29,Meta Ads,Yamaha NMAX 160,False,False,0
TLD-19345,2026-03-29,Meta Ads,Yamaha NMAX 160,True,False,0
TLD-19346,2026-03-29,Meta Ads,Yamaha NMAX 160,True,False,0
TLD-19347,2026-03-29,Meta Ads,Yamaha NMAX 160,True,False,0
TLD-19348,2026-03-29,Meta Ads,Yamaha NMAX 160,False,False,0
TLD-19349,2026-03-29,Meta Ads,Yamaha NMAX 160,False,False,0
TLD-19350,2026-03-29,Meta Ads,Yamaha NMAX 160,False,False,0
TLD-19351,2026-03-29,Meta Ads,Yamaha NMAX 160,False,False,0
TLD-19352,2026-03-29,Meta Ads,Yamaha NMAX 160,False,False,0
TLD-19353,2026-03-29,Meta Ads,Yamaha NMAX 160,False,False,0
TLD-19354,2026-03-29,Meta Ads,Yamaha NMAX 160,True,True,21000
TLD-19355,2026-03-29,Meta Ads,Yamaha NMAX 160,True,False,0
TLD-19356,2026-03-29,Meta Ads,Yamaha NMAX 160,False,False,0
TLD-19357,2026-03-29,Meta Ads,Yamaha NMAX 160,True,False,0
TLD-19358,2026-03-29,Meta Ads,Yamaha NMAX 160,False,False,0
TLD-19359,2026-03-29,Meta Ads,Yamaha NMAX 160,False,False,0
TLD-19360,2026-03-29,Meta Ads,Yamaha NMAX 160,False,False,0
TLD-19361,2026-03-29,Meta Ads,Yamaha NMAX 160,True,True,21000
TLD-19362,2026-03-29,Meta Ads,Yamaha NMAX 160,False,False,0
TLD-19363,2026-03-29,Meta Ads,Yamaha NMAX 160,True,False,0
TLD-19364,2026-03-29,Meta Ads,Yamaha NMAX 160,False,False,0
TLD-19365,2026-03-29,Meta Ads,Yamaha Crosser 150,False,False,0
TLD-19366,2026-03-29,Meta Ads,Yamaha Crosser 150,False,False,0
TLD-19367,2026-03-29,Meta Ads,Yamaha Crosser 150,True,False,0
TLD-19368,2026-03-29,Meta Ads,Yamaha Crosser 150,True,False,0
TLD-19369,2026-03-29,Meta Ads,Yamaha Crosser 150,True,False,0
TLD-19370,2026-03-29,Meta Ads,Yamaha Crosser 150,False,False,0
TLD-19371,2026-03-29,Meta Ads,Yamaha Crosser 150,False,False,0
TLD-19372,2026-03-29,Meta Ads,Yamaha Crosser 150,False,False,0
TLD-19373,2026-03-29,Meta Ads,Yamaha Crosser 150,True,True,20000
TLD-19374,2026-03-29,Meta Ads,Yamaha Crosser 150,False,False,0
TLD-19375,2026-03-29,Meta Ads,Yamaha Crosser 150,False,False,0
TLD-19376,2026-03-29,Meta Ads,Yamaha Crosser 150,False,False,0
TLD-19377,2026-03-29,Meta Ads,Yamaha Crosser 150,True,False,0
TLD-19378,2026-03-29,Meta Ads,Yamaha Crosser 150,False,False,0
TLD-19379,2026-03-29,Meta Ads,Yamaha Crosser 150,False,False,0
TLD-19380,2026-03-29,Meta Ads,Yamaha Crosser 150,False,False,0
TLD-19381,2026-03-29,Meta Ads,Yamaha Crosser 150,False,False,0
TLD-19382,2026-03-29,Meta Ads,Yamaha Crosser 150,True,True,20000
TLD-19383,2026-03-29,Meta Ads,Yamaha Crosser 150,False,False,0
TLD-19384,2026-03-29,Meta Ads,Yamaha Crosser 150,False,False,0
TLD-19385,2026-03-29,Meta Ads,Yamaha Crosser 150,True,False,0
TLD-19386,2026-03-29,Meta Ads,Yamaha Crosser 150,True,False,0
TLD-19387,2026-03-29,Meta Ads,Yamaha Crosser 150,True,False,0
TLD-19388,2026-03-29,Meta Ads,Yamaha Crosser 150,False,False,0
TLD-19389,2026-03-29,Meta Ads,Yamaha Crosser 150,True,False,0
TLD-19390,2026-03-29,Meta Ads,Yamaha Crosser 150,True,False,0
TLD-19391,2026-03-29,Meta Ads,Yamaha Crosser 150,False,False,0
TLD-19392,2026-03-29,Meta Ads,Yamaha Crosser 150,False,False,0
TLD-19393,2026-03-29,Meta Ads,Yamaha Crosser 150,False,False,0
TLD-19394,2026-03-29,Meta Ads,Yamaha Crosser 150,False,False,0
TLD-19395,2026-03-29,Meta Ads,Yamaha Crosser 150,False,False,0
TLD-19396,2026-03-29,Meta Ads,Yamaha Crosser 150,True,False,0
TLD-19397,2026-03-29,Meta Ads,Yamaha Fazer 250,False,False,0
TLD-19398,2026-03-29,Meta Ads,Yamaha Fazer 250,False,False,0
TLD-19399,2026-03-29,Meta Ads,Yamaha Fazer 250,False,False,0
TLD-19400,2026-03-29,Meta Ads,Yamaha Fazer 250,True,True,23000
TLD-19401,2026-03-29,Meta Ads,Yamaha Fazer 250,True,False,0
TLD-19402,2026-03-29,Meta Ads,Yamaha Fazer 250,False,False,0
TLD-19403,2026-03-29,Meta Ads,Yamaha Fazer 250,True,False,0
TLD-19404,2026-03-29,Meta Ads,Yamaha Fazer 250,False,False,0
TLD-19405,2026-03-29,Meta Ads,Yamaha Fazer 250,True,False,0
TLD-19406,2026-03-29,Meta Ads,Yamaha Fazer 250,False,False,0
TLD-19407,2026-03-29,Meta Ads,Yamaha Fazer 250,False,False,0
TLD-19408,2026-03-29,Meta Ads,Yamaha Fazer 250,False,False,0
TLD-19409,2026-03-29,Meta Ads,Yamaha Fazer 250,False,False,0
TLD-19410,2026-03-29,Meta Ads,Yamaha Fazer 250,True,True,23000
TLD-19411,2026-03-29,Meta Ads,Yamaha Fazer 250,True,False,0
TLD-19412,2026-03-29,Meta Ads,Yamaha Fazer 250,True,False,0
TLD-19413,2026-03-29,Meta Ads,Yamaha Fazer 250,False,False,0
TLD-19414,2026-03-29,Meta Ads,Yamaha Fazer 250,False,False,0
TLD-19415,2026-03-29,Meta Ads,Yamaha Fazer 250,True,False,0
TLD-19416,2026-03-29,Meta Ads,Yamaha Fazer 250,False,False,0
TLD-19417,2026-03-29,Meta Ads,Yamaha Fazer 250,True,False,0
TLD-19418,2026-03-29,Meta Ads,Yamaha Fazer 250,False,False,0
TLD-19419,2026-03-29,Meta Ads,Yamaha Fazer 250,True,False,0
TLD-19420,2026-03-29,Meta Ads,Yamaha Fazer 250,True,True,23000
TLD-19421,2026-03-29,Meta Ads,Yamaha Fazer 250,False,False,0
TLD-19422,2026-03-29,Meta Ads,Yamaha Fazer 250,False,False,0
TLD-19423,2026-03-29,Google Ads,Yamaha MT-07,False,False,0
TLD-19424,2026-03-29,Google Ads,Yamaha MT-07,False,False,0
TLD-19425,2026-03-29,Google Ads,Yamaha MT-07,False,False,0
TLD-19426,2026-03-29,Google Ads,Yamaha MT-07,True,True,46000
TLD-19427,2026-03-29,Google Ads,Yamaha MT-07,True,False,0
TLD-19428,2026-03-29,Google Ads,Yamaha MT-07,False,False,0
TLD-19429,2026-03-29,Google Ads,Yamaha MT-07,True,False,0
TLD-19430,2026-03-29,Google Ads,Yamaha MT-07,False,False,0
TLD-19431,2026-03-29,Google Ads,Yamaha NMAX 160,False,False,0
TLD-19432,2026-03-29,Google Ads,Yamaha NMAX 160,False,False,0
TLD-19433,2026-03-29,Google Ads,Yamaha NMAX 160,False,False,0
TLD-19434,2026-03-29,Google Ads,Yamaha NMAX 160,False,False,0
TLD-19435,2026-03-29,Google Ads,Yamaha NMAX 160,True,False,0
TLD-19436,2026-03-29,Google Ads,Yamaha NMAX 160,False,False,0
TLD-19437,2026-03-29,Google Ads,Yamaha NMAX 160,False,False,0
TLD-19438,2026-03-29,Google Ads,Yamaha NMAX 160,True,False,0
TLD-19439,2026-03-29,Google Ads,Yamaha NMAX 160,False,False,0
TLD-19440,2026-03-29,Google Ads,Yamaha NMAX 160,False,False,0
TLD-19441,2026-03-29,Google Ads,Yamaha NMAX 160,False,False,0
TLD-19442,2026-03-29,Google Ads,Yamaha NMAX 160,True,True,21000
TLD-19443,2026-03-29,Google Ads,Yamaha NMAX 160,False,False,0
TLD-19444,2026-03-29,Google Ads,Yamaha NMAX 160,True,False,0
TLD-19445,2026-03-29,Google Ads,Yamaha NMAX 160,False,False,0
TLD-19446,2026-03-29,Google Ads,Yamaha NMAX 160,True,False,0
TLD-19447,2026-03-29,Google Ads,Yamaha NMAX 160,True,False,0
TLD-19448,2026-03-29,Google Ads,Yamaha Crosser 150,False,False,0
TLD-19449,2026-03-29,Google Ads,Yamaha Crosser 150,True,True,20000
TLD-19450,2026-03-29,Google Ads,Yamaha Crosser 150,False,False,0
TLD-19451,2026-03-29,Google Ads,Yamaha Crosser 150,False,False,0
TLD-19452,2026-03-29,Google Ads,Yamaha Crosser 150,False,False,0
TLD-19453,2026-03-29,Google Ads,Yamaha Crosser 150,True,False,0
TLD-19454,2026-03-29,Google Ads,Yamaha Fazer 250,True,False,0
TLD-19455,2026-03-29,Google Ads,Yamaha Fazer 250,True,False,0
TLD-19456,2026-03-29,Google Ads,Yamaha Fazer 250,True,False,0
TLD-19457,2026-03-29,Google Ads,Yamaha Fazer 250,True,False,0
TLD-19458,2026-03-29,Google Ads,Yamaha Fazer 250,True,False,0
TLD-19459,2026-03-29,Google Ads,Yamaha Fazer 250,False,False,0
TLD-19460,2026-03-29,Google Ads,Yamaha Fazer 250,True,False,0
TLD-19461,2026-03-29,Google Ads,Yamaha Fazer 250,True,False,0
TLD-19462,2026-03-29,Google Ads,Yamaha Fazer 250,False,False,0
TLD-19463,2026-03-29,Google Ads,Yamaha Fazer 250,False,False,0
TLD-19464,2026-03-30,Meta Ads,Yamaha MT-07,False,False,0
TLD-19465,2026-03-30,Meta Ads,Yamaha MT-07,False,False,0
TLD-19466,2026-03-30,Meta Ads,Yamaha MT-07,False,False,0
TLD-19467,2026-03-30,Meta Ads,Yamaha MT-07,False,False,0
TLD-19468,2026-03-30,Meta Ads,Yamaha MT-07,False,False,0
TLD-19469,2026-03-30,Meta Ads,Yamaha MT-07,False,False,0
TLD-19470,2026-03-30,Meta Ads,Yamaha MT-07,False,False,0
TLD-19471,2026-03-30,Meta Ads,Yamaha MT-07,True,False,0
TLD-19472,2026-03-30,Meta Ads,Yamaha MT-07,False,False,0
TLD-19473,2026-03-30,Meta Ads,Yamaha MT-07,False,False,0
TLD-19474,2026-03-30,Meta Ads,Yamaha MT-07,False,False,0
TLD-19475,2026-03-30,Meta Ads,Yamaha MT-07,False,False,0
TLD-19476,2026-03-30,Meta Ads,Yamaha MT-07,False,False,0
TLD-19477,2026-03-30,Meta Ads,Yamaha MT-07,False,False,0
TLD-19478,2026-03-30,Meta Ads,Yamaha MT-07,False,False,0
TLD-19479,2026-03-30,Meta Ads,Yamaha MT-07,True,False,0
TLD-19480,2026-03-30,Meta Ads,Yamaha MT-07,False,False,0
TLD-19481,2026-03-30,Meta Ads,Yamaha MT-07,True,False,0
TLD-19482,2026-03-30,Meta Ads,Yamaha MT-07,True,True,46000
TLD-19483,2026-03-30,Meta Ads,Yamaha MT-07,False,False,0
TLD-19484,2026-03-30,Meta Ads,Yamaha MT-07,False,False,0
TLD-19485,2026-03-30,Meta Ads,Yamaha MT-07,False,False,0
TLD-19486,2026-03-30,Meta Ads,Yamaha MT-07,True,False,0
TLD-19487,2026-03-30,Meta Ads,Yamaha NMAX 160,False,False,0
TLD-19488,2026-03-30,Meta Ads,Yamaha NMAX 160,False,False,0
TLD-19489,2026-03-30,Meta Ads,Yamaha NMAX 160,False,False,0
TLD-19490,2026-03-30,Meta Ads,Yamaha NMAX 160,False,False,0
TLD-19491,2026-03-30,Meta Ads,Yamaha NMAX 160,False,False,0
TLD-19492,2026-03-30,Meta Ads,Yamaha NMAX 160,False,False,0
TLD-19493,2026-03-30,Meta Ads,Yamaha NMAX 160,False,False,0
TLD-19494,2026-03-30,Meta Ads,Yamaha NMAX 160,True,False,0
TLD-19495,2026-03-30,Meta Ads,Yamaha NMAX 160,True,True,21000
TLD-19496,2026-03-30,Meta Ads,Yamaha NMAX 160,True,True,21000
TLD-19497,2026-03-30,Meta Ads,Yamaha NMAX 160,True,False,0
TLD-19498,2026-03-30,Meta Ads,Yamaha NMAX 160,True,False,0
TLD-19499,2026-03-30,Meta Ads,Yamaha NMAX 160,False,False,0
TLD-19500,2026-03-30,Meta Ads,Yamaha NMAX 160,True,False,0
TLD-19501,2026-03-30,Meta Ads,Yamaha Crosser 150,True,True,20000
TLD-19502,2026-03-30,Meta Ads,Yamaha Crosser 150,True,False,0
TLD-19503,2026-03-30,Meta Ads,Yamaha Crosser 150,False,False,0
TLD-19504,2026-03-30,Meta Ads,Yamaha Crosser 150,False,False,0
TLD-19505,2026-03-30,Meta Ads,Yamaha Crosser 150,False,False,0
TLD-19506,2026-03-30,Meta Ads,Yamaha Crosser 150,False,False,0
TLD-19507,2026-03-30,Meta Ads,Yamaha Crosser 150,False,False,0
TLD-19508,2026-03-30,Meta Ads,Yamaha Crosser 150,True,False,0
TLD-19509,2026-03-30,Meta Ads,Yamaha Crosser 150,False,False,0
TLD-19510,2026-03-30,Meta Ads,Yamaha Crosser 150,True,False,0
TLD-19511,2026-03-30,Meta Ads,Yamaha Crosser 150,False,False,0
TLD-19512,2026-03-30,Meta Ads,Yamaha Crosser 150,False,False,0
TLD-19513,2026-03-30,Meta Ads,Yamaha Crosser 150,False,False,0
TLD-19514,2026-03-30,Meta Ads,Yamaha Crosser 150,False,False,0
TLD-19515,2026-03-30,Meta Ads,Yamaha Crosser 150,False,False,0
TLD-19516,2026-03-30,Meta Ads,Yamaha Crosser 150,True,False,0
TLD-19517,2026-03-30,Meta Ads,Yamaha Crosser 150,False,False,0
TLD-19518,2026-03-30,Meta Ads,Yamaha Crosser 150,False,False,0
TLD-19519,2026-03-30,Meta Ads,Yamaha Fazer 250,False,False,0
TLD-19520,2026-03-30,Meta Ads,Yamaha Fazer 250,False,False,0
TLD-19521,2026-03-30,Meta Ads,Yamaha Fazer 250,False,False,0
TLD-19522,2026-03-30,Meta Ads,Yamaha Fazer 250,False,False,0
TLD-19523,2026-03-30,Meta Ads,Yamaha Fazer 250,False,False,0
TLD-19524,2026-03-30,Meta Ads,Yamaha Fazer 250,False,False,0
TLD-19525,2026-03-30,Meta Ads,Yamaha Fazer 250,True,False,0
TLD-19526,2026-03-30,Meta Ads,Yamaha Fazer 250,True,True,23000
TLD-19527,2026-03-30,Meta Ads,Yamaha Fazer 250,False,False,0
TLD-19528,2026-03-30,Meta Ads,Yamaha Fazer 250,True,False,0
TLD-19529,2026-03-30,Meta Ads,Yamaha Fazer 250,True,False,0
TLD-19530,2026-03-30,Meta Ads,Yamaha Fazer 250,True,False,0
TLD-19531,2026-03-30,Meta Ads,Yamaha Fazer 250,False,False,0
TLD-19532,2026-03-30,Meta Ads,Yamaha Fazer 250,False,False,0
TLD-19533,2026-03-30,Google Ads,Yamaha MT-07,False,False,0
TLD-19534,2026-03-30,Google Ads,Yamaha MT-07,False,False,0
TLD-19535,2026-03-30,Google Ads,Yamaha MT-07,True,True,46000
TLD-19536,2026-03-30,Google Ads,Yamaha MT-07,True,False,0
TLD-19537,2026-03-30,Google Ads,Yamaha MT-07,False,False,0
TLD-19538,2026-03-30,Google Ads,Yamaha MT-07,False,False,0
TLD-19539,2026-03-30,Google Ads,Yamaha MT-07,True,False,0
TLD-19540,2026-03-30,Google Ads,Yamaha MT-07,False,False,0
TLD-19541,2026-03-30,Google Ads,Yamaha MT-07,False,False,0
TLD-19542,2026-03-30,Google Ads,Yamaha MT-07,False,False,0
TLD-19543,2026-03-30,Google Ads,Yamaha MT-07,False,False,0
TLD-19544,2026-03-30,Google Ads,Yamaha MT-07,False,False,0
TLD-19545,2026-03-30,Google Ads,Yamaha MT-07,False,False,0
TLD-19546,2026-03-30,Google Ads,Yamaha MT-07,False,False,0
TLD-19547,2026-03-30,Google Ads,Yamaha MT-07,True,True,46000
TLD-19548,2026-03-30,Google Ads,Yamaha MT-07,False,False,0
TLD-19549,2026-03-30,Google Ads,Yamaha MT-07,True,False,0
TLD-19550,2026-03-30,Google Ads,Yamaha MT-07,False,False,0
TLD-19551,2026-03-30,Google Ads,Yamaha MT-07,False,False,0
TLD-19552,2026-03-30,Google Ads,Yamaha MT-07,True,False,0
TLD-19553,2026-03-30,Google Ads,Yamaha MT-07,True,True,46000
TLD-19554,2026-03-30,Google Ads,Yamaha MT-07,False,False,0
TLD-19555,2026-03-30,Google Ads,Yamaha MT-07,True,False,0
TLD-19556,2026-03-30,Google Ads,Yamaha MT-07,True,False,0
TLD-19557,2026-03-30,Google Ads,Yamaha MT-07,False,False,0
TLD-19558,2026-03-30,Google Ads,Yamaha MT-07,False,False,0
TLD-19559,2026-03-30,Google Ads,Yamaha MT-07,False,False,0
TLD-19560,2026-03-30,Google Ads,Yamaha MT-07,False,False,0
TLD-19561,2026-03-30,Google Ads,Yamaha MT-07,True,False,0
TLD-19562,2026-03-30,Google Ads,Yamaha MT-07,True,False,0
TLD-19563,2026-03-30,Google Ads,Yamaha NMAX 160,False,False,0
TLD-19564,2026-03-30,Google Ads,Yamaha NMAX 160,False,False,0
TLD-19565,2026-03-30,Google Ads,Yamaha NMAX 160,False,False,0
TLD-19566,2026-03-30,Google Ads,Yamaha NMAX 160,False,False,0
TLD-19567,2026-03-30,Google Ads,Yamaha NMAX 160,True,False,0
TLD-19568,2026-03-30,Google Ads,Yamaha NMAX 160,False,False,0
TLD-19569,2026-03-30,Google Ads,Yamaha NMAX 160,False,False,0
TLD-19570,2026-03-30,Google Ads,Yamaha NMAX 160,False,False,0
TLD-19571,2026-03-30,Google Ads,Yamaha NMAX 160,True,False,0
TLD-19572,2026-03-30,Google Ads,Yamaha NMAX 160,False,False,0
TLD-19573,2026-03-30,Google Ads,Yamaha NMAX 160,False,False,0
TLD-19574,2026-03-30,Google Ads,Yamaha NMAX 160,False,False,0
TLD-19575,2026-03-30,Google Ads,Yamaha NMAX 160,False,False,0
TLD-19576,2026-03-30,Google Ads,Yamaha NMAX 160,False,False,0
TLD-19577,2026-03-30,Google Ads,Yamaha NMAX 160,False,False,0
TLD-19578,2026-03-30,Google Ads,Yamaha NMAX 160,True,False,0
TLD-19579,2026-03-30,Google Ads,Yamaha NMAX 160,True,False,0
TLD-19580,2026-03-30,Google Ads,Yamaha NMAX 160,False,False,0
TLD-19581,2026-03-30,Google Ads,Yamaha NMAX 160,False,False,0
TLD-19582,2026-03-30,Google Ads,Yamaha NMAX 160,True,False,0
TLD-19583,2026-03-30,Google Ads,Yamaha NMAX 160,True,False,0
TLD-19584,2026-03-30,Google Ads,Yamaha NMAX 160,True,False,0
TLD-19585,2026-03-30,Google Ads,Yamaha NMAX 160,False,False,0
TLD-19586,2026-03-30,Google Ads,Yamaha NMAX 160,False,False,0
TLD-19587,2026-03-30,Google Ads,Yamaha NMAX 160,True,False,0
TLD-19588,2026-03-30,Google Ads,Yamaha NMAX 160,True,True,21000
TLD-19589,2026-03-30,Google Ads,Yamaha NMAX 160,False,False,0
TLD-19590,2026-03-30,Google Ads,Yamaha NMAX 160,True,False,0
TLD-19591,2026-03-30,Google Ads,Yamaha Crosser 150,False,False,0
TLD-19592,2026-03-30,Google Ads,Yamaha Crosser 150,False,False,0
TLD-19593,2026-03-30,Google Ads,Yamaha Crosser 150,True,True,20000
TLD-19594,2026-03-30,Google Ads,Yamaha Crosser 150,False,False,0
TLD-19595,2026-03-30,Google Ads,Yamaha Crosser 150,True,True,20000
TLD-19596,2026-03-30,Google Ads,Yamaha Crosser 150,False,False,0
TLD-19597,2026-03-30,Google Ads,Yamaha Crosser 150,True,True,20000
TLD-19598,2026-03-30,Google Ads,Yamaha Crosser 150,False,False,0
TLD-19599,2026-03-30,Google Ads,Yamaha Crosser 150,False,False,0
TLD-19600,2026-03-30,Google Ads,Yamaha Crosser 150,False,False,0
TLD-19601,2026-03-30,Google Ads,Yamaha Crosser 150,False,False,0
TLD-19602,2026-03-30,Google Ads,Yamaha Crosser 150,False,False,0
TLD-19603,2026-03-30,Google Ads,Yamaha Crosser 150,False,False,0
TLD-19604,2026-03-30,Google Ads,Yamaha Crosser 150,True,True,20000
TLD-19605,2026-03-30,Google Ads,Yamaha Crosser 150,False,False,0
TLD-19606,2026-03-30,Google Ads,Yamaha Crosser 150,False,False,0
TLD-19607,2026-03-30,Google Ads,Yamaha Crosser 150,False,False,0
TLD-19608,2026-03-30,Google Ads,Yamaha Crosser 150,False,False,0
TLD-19609,2026-03-30,Google Ads,Yamaha Crosser 150,False,False,0
TLD-19610,2026-03-30,Google Ads,Yamaha Crosser 150,True,False,0
TLD-19611,2026-03-30,Google Ads,Yamaha Crosser 150,False,False,0
TLD-19612,2026-03-30,Google Ads,Yamaha Crosser 150,False,False,0
TLD-19613,2026-03-30,Google Ads,Yamaha Crosser 150,True,False,0
TLD-19614,2026-03-30,Google Ads,Yamaha Crosser 150,False,False,0
TLD-19615,2026-03-30,Google Ads,Yamaha Crosser 150,True,False,0
TLD-19616,2026-03-30,Google Ads,Yamaha Crosser 150,False,False,0
TLD-19617,2026-03-30,Google Ads,Yamaha Crosser 150,False,False,0
TLD-19618,2026-03-30,Google Ads,Yamaha Crosser 150,True,True,20000
TLD-19619,2026-03-30,Google Ads,Yamaha Crosser 150,False,False,0
TLD-19620,2026-03-30,Google Ads,Yamaha Crosser 150,False,False,0
TLD-19621,2026-03-30,Google Ads,Yamaha Fazer 250,False,False,0
TLD-19622,2026-03-30,Google Ads,Yamaha Fazer 250,False,False,0
TLD-19623,2026-03-30,Google Ads,Yamaha Fazer 250,False,False,0
TLD-19624,2026-03-30,Google Ads,Yamaha Fazer 250,False,False,0
TLD-19625,2026-03-30,Google Ads,Yamaha Fazer 250,True,True,23000
TLD-19626,2026-03-30,Google Ads,Yamaha Fazer 250,True,False,0
TLD-19627,2026-03-30,Google Ads,Yamaha Fazer 250,True,False,0
TLD-19628,2026-03-30,Google Ads,Yamaha Fazer 250,False,False,0
TLD-19629,2026-03-30,Google Ads,Yamaha Fazer 250,False,False,0
TLD-19630,2026-03-30,Google Ads,Yamaha Fazer 250,True,False,0
TLD-19631,2026-03-30,Google Ads,Yamaha Fazer 250,False,False,0
TLD-19632,2026-03-30,Google Ads,Yamaha Fazer 250,False,False,0
TLD-19633,2026-03-30,Google Ads,Yamaha Fazer 250,False,False,0
TLD-19634,2026-03-30,Google Ads,Yamaha Fazer 250,False,False,0
TLD-19635,2026-03-30,Google Ads,Yamaha Fazer 250,False,False,0
TLD-19636,2026-03-30,Google Ads,Yamaha Fazer 250,False,False,0
TLD-19637,2026-03-30,Google Ads,Yamaha Fazer 250,False,False,0
TLD-19638,2026-03-30,Google Ads,Yamaha Fazer 250,False,False,0
TLD-19639,2026-03-30,Google Ads,Yamaha Fazer 250,False,False,0
TLD-19640,2026-03-30,Google Ads,Yamaha Fazer 250,False,False,0
TLD-19641,2026-03-30,Google Ads,Yamaha Fazer 250,False,False,0
TLD-19642,2026-03-30,Google Ads,Yamaha Fazer 250,False,False,0
TLD-19643,2026-03-30,Google Ads,Yamaha Fazer 250,True,False,0
TLD-19644,2026-03-30,Google Ads,Yamaha Fazer 250,False,False,0
TLD-19645,2026-03-30,Google Ads,Yamaha Fazer 250,False,False,0
TLD-19646,2026-03-30,Google Ads,Yamaha Fazer 250,True,False,0
TLD-19647,2026-03-30,Google Ads,Yamaha Fazer 250,False,False,0
TLD-19648,2026-03-30,Google Ads,Yamaha Fazer 250,False,False,0
TLD-19649,2026-03-31,Meta Ads,Yamaha MT-07,True,True,46000
TLD-19650,2026-03-31,Meta Ads,Yamaha MT-07,False,False,0
TLD-19651,2026-03-31,Meta Ads,Yamaha MT-07,False,False,0
TLD-19652,2026-03-31,Meta Ads,Yamaha MT-07,False,False,0
TLD-19653,2026-03-31,Meta Ads,Yamaha MT-07,False,False,0
TLD-19654,2026-03-31,Meta Ads,Yamaha MT-07,False,False,0
TLD-19655,2026-03-31,Meta Ads,Yamaha MT-07,True,False,0
TLD-19656,2026-03-31,Meta Ads,Yamaha MT-07,True,False,0
TLD-19657,2026-03-31,Meta Ads,Yamaha MT-07,False,False,0
TLD-19658,2026-03-31,Meta Ads,Yamaha MT-07,True,False,0
TLD-19659,2026-03-31,Meta Ads,Yamaha MT-07,True,True,46000
TLD-19660,2026-03-31,Meta Ads,Yamaha MT-07,True,False,0
TLD-19661,2026-03-31,Meta Ads,Yamaha MT-07,True,False,0
TLD-19662,2026-03-31,Meta Ads,Yamaha MT-07,False,False,0
TLD-19663,2026-03-31,Meta Ads,Yamaha MT-07,True,False,0
TLD-19664,2026-03-31,Meta Ads,Yamaha MT-07,False,False,0
TLD-19665,2026-03-31,Meta Ads,Yamaha MT-07,False,False,0
TLD-19666,2026-03-31,Meta Ads,Yamaha MT-07,True,True,46000
TLD-19667,2026-03-31,Meta Ads,Yamaha MT-07,False,False,0
TLD-19668,2026-03-31,Meta Ads,Yamaha MT-07,False,False,0
TLD-19669,2026-03-31,Meta Ads,Yamaha MT-07,False,False,0
TLD-19670,2026-03-31,Meta Ads,Yamaha MT-07,False,False,0
TLD-19671,2026-03-31,Meta Ads,Yamaha MT-07,False,False,0
TLD-19672,2026-03-31,Meta Ads,Yamaha MT-07,True,False,0
TLD-19673,2026-03-31,Meta Ads,Yamaha MT-07,False,False,0
TLD-19674,2026-03-31,Meta Ads,Yamaha MT-07,False,False,0
TLD-19675,2026-03-31,Meta Ads,Yamaha MT-07,True,False,0
TLD-19676,2026-03-31,Meta Ads,Yamaha MT-07,False,False,0
TLD-19677,2026-03-31,Meta Ads,Yamaha MT-07,False,False,0
